 Satellite:           Jason-1
 Date of filtering:   15-May-2015, 16:03:54
 Original file:       Jason-1\Jason-1_ASCII\110\110_003tu_jason1.00_ASCII.txt 
 Allowed ins. flags:  00000000 
 Allowed orb. flags:  00000110 
 St. dev. max limit:  0.2 [m] 
   SWH. threshold:    7 [m] 
 abs(SSH - mssh) threshold:    2 [m] 

             jday	           glat	           glon	           hsat	           ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb	    SumOfCorr-s	            SSH	     SSH - mssh	     SSH - geoh
               d	            deg	            deg	              m	              m	         m	         m	         m	         m	         m	         m	         m	         m	         m	         m	         -	         -	         m	         m	              m	              m	              m	              m
===========================================================================================================================================================================================================================================================================================================================
      1825.61128	     -30.894215	      58.918798	    1345195.159	    1345178.369	     0.086	     2.550	    -0.198	    -0.098	    -0.108	    -0.209	    -2.328	    -0.044	    19.640	    18.743	         0	         0	     0.006	    -0.101	         -2.882	         19.672	          0.032	          0.929
      1825.61129	     -30.846145	      58.944431	    1345180.291	    1345163.475	     0.055	     2.360	    -0.198	    -0.098	    -0.108	    -0.210	    -2.328	    -0.042	    19.678	    18.780	         0	         0	     0.006	    -0.098	         -2.878	         19.694	          0.016	          0.914
      1825.61130	     -30.798068	      58.970034	    1345165.433	    1345148.595	     0.045	     2.480	    -0.198	    -0.098	    -0.107	    -0.211	    -2.328	    -0.044	    19.693	    18.793	         0	         0	     0.006	    -0.107	         -2.889	         19.727	          0.034	          0.934
      1825.61132	     -30.749983	      58.995608	    1345150.585	    1345133.769	     0.072	     2.470	    -0.198	    -0.098	    -0.107	    -0.211	    -2.328	    -0.043	    19.681	    18.769	         0	         0	     0.006	    -0.098	         -2.879	         19.695	          0.014	          0.926
      1825.61133	     -30.701891	      59.021152	    1345135.746	    1345118.973	     0.076	     2.300	    -0.198	    -0.098	    -0.107	    -0.212	    -2.328	    -0.048	    19.631	    18.726	         0	         0	     0.006	    -0.098	         -2.885	         19.658	          0.027	          0.932
      1825.61134	     -30.653792	      59.046666	    1345120.918	    1345104.234	     0.090	     2.390	    -0.198	    -0.098	    -0.107	    -0.210	    -2.327	    -0.046	    19.563	    18.669	         0	         0	     0.006	    -0.108	         -2.890	         19.574	          0.011	          0.905
      1825.61135	     -30.605686	      59.072152	    1345106.100	    1345089.442	     0.070	     2.250	    -0.198	    -0.098	    -0.106	    -0.209	    -2.327	    -0.029	    19.498	    18.613	         0	         0	     0.006	    -0.101	         -2.864	         19.522	          0.024	          0.909
      1825.61136	     -30.557573	      59.097608	    1345091.291	    1345074.740	     0.071	     2.250	    -0.198	    -0.098	    -0.106	    -0.206	    -2.327	    -0.042	    19.423	    18.538	         0	         0	     0.006	    -0.094	         -2.867	         19.418	         -0.005	          0.880
      1825.61138	     -30.509452	      59.123034	    1345076.493	    1345060.081	     0.079	     2.230	    -0.198	    -0.098	    -0.106	    -0.202	    -2.327	    -0.028	    19.272	    18.393	         0	         0	     0.006	    -0.092	         -2.847	         19.259	         -0.013	          0.866
      1825.61139	     -30.461324	      59.148432	    1345061.704	    1345045.515	     0.073	     2.190	    -0.198	    -0.098	    -0.105	    -0.197	    -2.327	    -0.055	    19.032	    18.164	         0	         0	     0.006	    -0.096	         -2.872	         19.061	          0.029	          0.897
      1825.61140	     -30.413189	      59.173801	    1345046.926	    1345031.002	     0.072	     2.310	    -0.198	    -0.098	    -0.105	    -0.195	    -2.327	    -0.044	    18.766	    17.885	         0	         0	     0.006	    -0.098	         -2.861	         18.785	          0.019	          0.900
      1825.61141	     -30.365047	      59.199140	    1345032.158	    1345016.486	     0.065	     2.410	    -0.198	    -0.098	    -0.105	    -0.190	    -2.327	    -0.053	    18.497	    17.608	         0	         0	     0.006	    -0.098	         -2.865	         18.537	          0.040	          0.929
      1825.61142	     -30.316898	      59.224451	    1345017.400	    1345002.007	     0.069	     2.380	    -0.198	    -0.098	    -0.105	    -0.188	    -2.327	    -0.031	    18.246	    17.345	         0	         0	     0.006	    -0.100	         -2.843	         18.236	         -0.010	          0.891
      1825.61143	     -30.268742	      59.249733	    1345002.653	    1344987.493	     0.067	     2.100	    -0.198	    -0.099	    -0.105	    -0.184	    -2.327	    -0.036	    18.008	    17.115	         0	         0	     0.006	    -0.091	         -2.836	         17.996	         -0.012	          0.881
      1825.61145	     -30.220579	      59.274986	    1344987.916	    1344972.931	     0.093	     2.130	    -0.198	    -0.099	    -0.104	    -0.180	    -2.327	    -0.063	    17.804	    16.919	         0	         0	     0.006	    -0.097	         -2.864	         17.849	          0.045	          0.930
      1825.61146	     -30.172409	      59.300210	    1344973.189	    1344958.400	     0.048	     2.420	    -0.198	    -0.099	    -0.104	    -0.176	    -2.327	    -0.075	    17.609	    16.727	         0	         0	     0.006	    -0.107	         -2.882	         17.671	          0.062	          0.944
      1825.61147	     -30.124231	      59.325406	    1344958.473	    1344943.907	     0.053	     2.300	    -0.198	    -0.099	    -0.104	    -0.174	    -2.327	    -0.045	    17.422	    16.516	         0	         0	     0.006	    -0.103	         -2.846	         17.412	         -0.010	          0.896
      1825.61148	     -30.076047	      59.350574	    1344943.768	    1344929.448	     0.067	     2.410	    -0.198	    -0.099	    -0.104	    -0.172	    -2.327	    -0.047	    17.200	    16.313	         0	         0	     0.006	    -0.107	         -2.850	         17.170	         -0.030	          0.857
      1825.61149	     -30.027856	      59.375713	    1344929.073	    1344914.966	     0.074	     2.270	    -0.199	    -0.099	    -0.103	    -0.169	    -2.327	    -0.025	    17.032	    16.148	         0	         0	     0.006	    -0.108	         -2.825	         16.932	         -0.100	          0.784
      1825.61151	     -29.979658	      59.400823	    1344914.388	    1344900.340	     0.100	     2.270	    -0.199	    -0.099	    -0.103	    -0.167	    -2.327	    -0.037	    16.899	    16.041	         0	         0	     0.006	    -0.105	         -2.832	         16.880	         -0.019	          0.839
      1825.61152	     -29.931453	      59.425906	    1344899.714	    1344885.727	     0.057	     2.090	    -0.199	    -0.099	    -0.103	    -0.164	    -2.327	    -0.049	    16.842	    15.965	         0	         0	     0.006	    -0.097	         -2.833	         16.820	         -0.022	          0.855
      1825.61153	     -29.883241	      59.450960	    1344885.051	    1344871.193	     0.040	     2.320	    -0.200	    -0.099	    -0.103	    -0.162	    -2.327	    -0.037	    16.763	    15.867	         0	         0	     0.006	    -0.104	         -2.826	         16.684	         -0.079	          0.817
      1825.61154	     -29.835021	      59.475986	    1344870.399	    1344856.807	     0.102	     2.760	    -0.200	    -0.099	    -0.102	    -0.159	    -2.327	    -0.046	    16.596	    15.722	         0	         0	     0.006	    -0.110	         -2.837	         16.429	         -0.167	          0.707
      1825.61155	     -29.786796	      59.500984	    1344855.758	    1344842.309	     0.079	     2.460	    -0.200	    -0.099	    -0.102	    -0.155	    -2.327	    -0.033	    16.391	    15.520	         0	         0	     0.006	    -0.100	         -2.810	         16.259	         -0.132	          0.739
      1825.61156	     -29.738563	      59.525954	    1344841.127	    1344827.802	     0.061	     2.080	    -0.201	    -0.099	    -0.102	    -0.152	    -2.327	    -0.054	    16.160	    15.256	         0	         0	     0.006	    -0.092	         -2.820	         16.145	         -0.015	          0.889
      1825.61158	     -29.690323	      59.550896	    1344826.507	    1344813.562	     0.071	     2.350	    -0.201	    -0.099	    -0.102	    -0.149	    -2.327	    -0.049	    15.834	    14.947	         0	         0	     0.006	    -0.098	         -2.818	         15.763	         -0.071	          0.816
      1825.61159	     -29.642077	      59.575811	    1344811.899	    1344799.267	     0.089	     2.150	    -0.201	    -0.100	    -0.101	    -0.145	    -2.327	    -0.037	    15.492	    14.617	         0	         0	     0.006	    -0.097	         -2.801	         15.433	         -0.059	          0.816
      1825.61160	     -29.593824	      59.600697	    1344797.301	    1344785.001	     0.054	     2.210	    -0.201	    -0.100	    -0.101	    -0.141	    -2.326	    -0.050	    15.156	    14.273	         0	         0	     0.006	    -0.099	         -2.811	         15.111	         -0.045	          0.838
      1825.61161	     -29.545564	      59.625556	    1344782.714	    1344770.860	     0.090	     2.380	    -0.201	    -0.100	    -0.101	    -0.139	    -2.326	    -0.032	    14.789	    13.910	         0	         0	     0.006	    -0.101	         -2.793	         14.647	         -0.142	          0.737
      1825.61162	     -29.497297	      59.650388	    1344768.139	    1344756.626	     0.070	     2.410	    -0.201	    -0.100	    -0.101	    -0.136	    -2.326	    -0.040	    14.426	    13.568	         0	         0	     0.006	    -0.104	         -2.801	         14.314	         -0.112	          0.746
      1825.61164	     -29.449024	      59.675192	    1344753.575	    1344742.360	     0.058	     2.220	    -0.201	    -0.100	    -0.100	    -0.134	    -2.326	    -0.059	    14.123	    13.275	         0	         0	     0.006	    -0.099	         -2.812	         14.027	         -0.096	          0.752
      1825.61165	     -29.400744	      59.699968	    1344739.021	    1344728.087	     0.102	     2.400	    -0.201	    -0.100	    -0.100	    -0.131	    -2.326	    -0.038	    13.834	    13.001	         0	         0	     0.006	    -0.105	         -2.794	         13.728	         -0.106	          0.727
      1825.61166	     -29.352457	      59.724718	    1344724.480	    1344713.804	     0.075	     2.200	    -0.202	    -0.100	    -0.100	    -0.131	    -2.326	    -0.044	    13.574	    12.734	         0	         0	     0.006	    -0.100	         -2.795	         13.471	         -0.103	          0.737
      1825.61167	     -29.304163	      59.749440	    1344709.949	    1344699.471	     0.054	     2.130	    -0.202	    -0.100	    -0.099	    -0.130	    -2.326	    -0.048	    13.331	    12.491	         0	         0	     0.006	    -0.099	         -2.796	         13.274	         -0.057	          0.783
      1825.61168	     -29.255863	      59.774134	    1344695.430	    1344685.271	     0.072	     2.490	    -0.202	    -0.100	    -0.099	    -0.129	    -2.326	    -0.038	    13.127	    12.283	         0	         0	     0.006	    -0.108	         -2.794	         12.953	         -0.174	          0.670
      1825.61169	     -29.207556	      59.798802	    1344680.922	    1344670.880	     0.071	     2.280	    -0.202	    -0.100	    -0.099	    -0.130	    -2.326	    -0.038	    12.948	    12.101	         0	         0	     0.006	    -0.102	         -2.789	         12.831	         -0.117	          0.730
      1825.61171	     -29.159242	      59.823443	    1344666.426	    1344656.569	     0.061	     2.190	    -0.203	    -0.100	    -0.098	    -0.130	    -2.326	    -0.035	    12.786	    11.939	         0	         0	     0.006	    -0.098	         -2.781	         12.638	         -0.148	          0.699
      1825.61172	     -29.110922	      59.848056	    1344651.941	    1344642.245	     0.080	     2.340	    -0.203	    -0.100	    -0.098	    -0.131	    -2.326	    -0.037	    12.655	    11.795	         0	         0	     0.006	    -0.100	         -2.786	         12.482	         -0.173	          0.687
      1825.61173	     -29.062595	      59.872643	    1344637.468	    1344627.868	     0.097	     2.190	    -0.204	    -0.100	    -0.097	    -0.132	    -2.326	    -0.043	    12.528	    11.660	         0	         0	     0.006	    -0.093	         -2.785	         12.385	         -0.143	          0.725
      1825.61174	     -29.014262	      59.897203	    1344623.006	    1344613.596	     0.067	     2.360	    -0.204	    -0.101	    -0.097	    -0.133	    -2.326	    -0.031	    12.394	    11.527	         0	         0	     0.006	    -0.101	         -2.783	         12.193	         -0.201	          0.666
      1825.61175	     -28.965922	      59.921736	    1344608.556	    1344599.279	     0.074	     2.480	    -0.205	    -0.101	    -0.096	    -0.133	    -2.326	    -0.039	    12.247	    11.393	         0	         0	     0.006	    -0.103	         -2.792	         12.069	         -0.178	          0.676
      1825.61176	     -28.917575	      59.946243	    1344594.118	    1344584.994	     0.053	     2.510	    -0.205	    -0.101	    -0.096	    -0.133	    -2.325	    -0.043	    12.109	    11.248	         0	         0	     0.006	    -0.110	         -2.802	         11.926	         -0.183	          0.678
      1825.61178	     -28.869223	      59.970723	    1344579.691	    1344570.660	     0.056	     2.530	    -0.205	    -0.101	    -0.095	    -0.133	    -2.325	    -0.054	    11.948	    11.088	         0	         0	     0.006	    -0.107	         -2.809	         11.840	         -0.108	          0.752
      1825.61179	     -28.820863	      59.995176	    1344565.277	    1344556.413	     0.043	     2.530	    -0.206	    -0.101	    -0.095	    -0.134	    -2.325	    -0.048	    11.790	    10.929	         0	         0	     0.006	    -0.109	         -2.806	         11.670	         -0.120	          0.741
      1825.61180	     -28.772497	      60.019604	    1344550.874	    1344542.208	     0.046	     2.620	    -0.206	    -0.101	    -0.094	    -0.133	    -2.325	    -0.021	    11.632	    10.777	         0	         0	     0.006	    -0.115	         -2.783	         11.449	         -0.183	          0.672
      1825.61181	     -28.724124	      60.044004	    1344536.483	    1344527.955	     0.091	     2.470	    -0.206	    -0.101	    -0.094	    -0.131	    -2.325	    -0.053	    11.471	    10.615	         0	         0	     0.006	    -0.105	         -2.803	         11.331	         -0.140	          0.716
      1825.61182	     -28.675746	      60.068379	    1344522.104	    1344513.733	     0.069	     2.450	    -0.205	    -0.101	    -0.093	    -0.133	    -2.325	    -0.045	    11.312	    10.440	         0	         0	     0.006	    -0.106	         -2.797	         11.168	         -0.144	          0.728
      1825.61184	     -28.627360	      60.092727	    1344507.737	    1344499.494	     0.085	     2.350	    -0.205	    -0.101	    -0.093	    -0.131	    -2.325	    -0.048	    11.137	    10.268	         0	         0	     0.006	    -0.105	         -2.797	         11.040	         -0.097	          0.772
      1825.61185	     -28.578968	      60.117049	    1344493.382	    1344485.310	     0.105	     2.190	    -0.205	    -0.101	    -0.092	    -0.132	    -2.325	    -0.038	    10.972	    10.093	         0	         0	     0.006	    -0.106	         -2.788	         10.860	         -0.112	          0.767
      1825.61186	     -28.530570	      60.141345	    1344479.039	    1344471.162	     0.059	     2.490	    -0.204	    -0.101	    -0.091	    -0.135	    -2.324	    -0.049	    10.756	     9.893	         0	         0	     0.006	    -0.112	         -2.806	         10.683	         -0.073	          0.790
      1825.61187	     -28.482166	      60.165615	    1344464.709	    1344457.027	     0.065	     2.540	    -0.204	    -0.101	    -0.091	    -0.134	    -2.324	    -0.045	    10.570	     9.676	         0	         0	     0.006	    -0.107	         -2.796	         10.478	         -0.092	          0.802
      1825.61188	     -28.433755	      60.189859	    1344450.390	    1344442.911	     0.068	     2.300	    -0.204	    -0.101	    -0.090	    -0.137	    -2.324	    -0.051	    10.373	     9.480	         0	         0	     0.006	    -0.104	         -2.801	         10.280	         -0.093	          0.800
      1825.61189	     -28.385337	      60.214077	    1344436.084	    1344428.828	     0.082	     2.460	    -0.203	    -0.102	    -0.090	    -0.137	    -2.324	    -0.044	    10.188	     9.297	         0	         0	     0.006	    -0.114	         -2.805	         10.061	         -0.127	          0.764
      1825.61191	     -28.336914	      60.238269	    1344421.790	    1344414.654	     0.084	     2.050	    -0.203	    -0.102	    -0.089	    -0.138	    -2.324	    -0.046	     9.988	     9.105	         0	         0	     0.006	    -0.097	         -2.790	          9.926	         -0.062	          0.821
      1825.61192	     -28.288484	      60.262436	    1344407.508	    1344400.638	     0.085	     2.560	    -0.203	    -0.102	    -0.088	    -0.140	    -2.324	    -0.047	     9.791	     8.894	         0	         0	     0.006	    -0.113	         -2.808	          9.678	         -0.113	          0.784
      1825.61193	     -28.240047	      60.286577	    1344393.239	    1344386.566	     0.074	     2.510	    -0.202	    -0.102	    -0.088	    -0.142	    -2.324	    -0.032	     9.579	     8.684	         0	         0	     0.006	    -0.113	         -2.795	          9.468	         -0.111	          0.784
      1825.61194	     -28.191605	      60.310693	    1344378.982	    1344372.497	     0.091	     2.810	    -0.202	    -0.102	    -0.087	    -0.143	    -2.324	    -0.044	     9.389	     8.495	         0	         0	     0.006	    -0.120	         -2.814	          9.299	         -0.090	          0.804
      1825.61195	     -28.143156	      60.334783	    1344364.738	    1344358.441	     0.097	     2.920	    -0.202	    -0.102	    -0.087	    -0.144	    -2.324	    -0.043	     9.228	     8.327	         0	         0	     0.006	    -0.121	         -2.815	          9.112	         -0.116	          0.785
      1825.61197	     -28.094701	      60.358847	    1344350.506	    1344344.344	     0.083	     2.860	    -0.201	    -0.102	    -0.086	    -0.144	    -2.323	    -0.038	     9.061	     8.160	         0	         0	     0.006	    -0.121	         -2.808	          8.970	         -0.091	          0.810
      1825.61198	     -28.046240	      60.382886	    1344336.287	    1344330.234	     0.059	     2.480	    -0.201	    -0.102	    -0.086	    -0.144	    -2.323	    -0.045	     8.881	     7.979	         0	         0	     0.006	    -0.116	         -2.810	          8.863	         -0.018	          0.884
      1825.61199	     -27.997772	      60.406900	    1344322.081	    1344316.294	     0.094	     2.790	    -0.201	    -0.102	    -0.085	    -0.144	    -2.323	    -0.054	     8.685	     7.778	         0	         0	     0.006	    -0.121	         -2.823	          8.610	         -0.075	          0.832
      1825.61200	     -27.949299	      60.430889	    1344307.887	    1344302.315	     0.089	     2.960	    -0.201	    -0.102	    -0.085	    -0.142	    -2.323	    -0.050	     8.472	     7.561	         0	         0	     0.006	    -0.122	         -2.818	          8.390	         -0.082	          0.829
      1825.61201	     -27.900819	      60.454853	    1344293.706	    1344288.294	     0.084	     2.930	    -0.201	    -0.102	    -0.084	    -0.142	    -2.323	    -0.037	     8.268	     7.353	         0	         0	     0.006	    -0.122	         -2.804	          8.216	         -0.052	          0.863
      1825.61202	     -27.852333	      60.478791	    1344279.537	    1344274.251	     0.095	     2.730	    -0.201	    -0.102	    -0.084	    -0.141	    -2.323	    -0.048	     8.092	     7.185	         0	         0	     0.006	    -0.121	         -2.813	          8.099	          0.007	          0.914
      1825.61204	     -27.803841	      60.502705	    1344265.382	    1344260.234	     0.078	     2.730	    -0.201	    -0.102	    -0.083	    -0.140	    -2.323	    -0.054	     7.959	     7.059	         0	         0	     0.006	    -0.120	         -2.816	          7.964	          0.005	          0.905
      1825.61205	     -27.755343	      60.526593	    1344251.239	    1344246.179	     0.071	     2.720	    -0.201	    -0.102	    -0.083	    -0.138	    -2.323	    -0.048	     7.858	     6.967	         0	         0	     0.006	    -0.122	         -2.810	          7.870	          0.012	          0.903
      1825.61206	     -27.706838	      60.550457	    1344237.109	    1344232.100	     0.072	     2.830	    -0.202	    -0.103	    -0.082	    -0.138	    -2.323	    -0.050	     7.796	     6.902	         0	         0	     0.006	    -0.119	         -2.809	          7.818	          0.022	          0.916
      1825.61207	     -27.658328	      60.574296	    1344222.993	    1344218.087	     0.070	     2.840	    -0.202	    -0.103	    -0.082	    -0.137	    -2.322	    -0.047	     7.760	     6.847	         0	         0	     0.006	    -0.120	         -2.805	          7.711	         -0.049	          0.864
      1825.61208	     -27.609811	      60.598110	    1344208.889	    1344204.040	     0.068	     2.640	    -0.202	    -0.103	    -0.081	    -0.135	    -2.322	    -0.058	     7.684	     6.766	         0	         0	     0.006	    -0.117	         -2.810	          7.659	         -0.025	          0.893
      1825.61210	     -27.561289	      60.621900	    1344194.798	    1344190.041	     0.062	     2.590	    -0.202	    -0.103	    -0.080	    -0.134	    -2.322	    -0.052	     7.565	     6.663	         0	         0	     0.006	    -0.111	         -2.796	          7.553	         -0.012	          0.890
      1825.61211	     -27.512760	      60.645665	    1344180.721	    1344176.085	     0.099	     2.590	    -0.202	    -0.103	    -0.080	    -0.132	    -2.322	    -0.051	     7.479	     6.580	         0	         0	     0.006	    -0.113	         -2.795	          7.431	         -0.048	          0.851
      1825.61212	     -27.464225	      60.669405	    1344166.656	    1344162.031	     0.100	     2.720	    -0.203	    -0.103	    -0.079	    -0.132	    -2.322	    -0.062	     7.418	     6.500	         0	         0	     0.006	    -0.113	         -2.805	          7.430	          0.012	          0.930
      1825.61213	     -27.415685	      60.693121	    1344152.605	    1344148.163	     0.102	     2.750	    -0.203	    -0.103	    -0.079	    -0.132	    -2.322	    -0.060	     7.280	     6.362	         0	         0	     0.006	    -0.114	         -2.804	          7.246	         -0.034	          0.884
      1825.61214	     -27.367138	      60.716813	    1344138.567	    1344134.352	     0.039	     2.710	    -0.204	    -0.103	    -0.078	    -0.132	    -2.322	    -0.027	     7.101	     6.188	         0	         0	     0.006	    -0.119	         -2.775	          6.990	         -0.111	          0.802
      1825.61215	     -27.318585	      60.740480	    1344124.543	    1344120.488	     0.093	     2.660	    -0.204	    -0.103	    -0.078	    -0.131	    -2.322	    -0.051	     6.945	     6.039	         0	         0	     0.006	    -0.117	         -2.796	          6.851	         -0.094	          0.812
      1825.61217	     -27.270027	      60.764124	    1344110.531	    1344106.614	     0.073	     2.790	    -0.204	    -0.103	    -0.077	    -0.131	    -2.322	    -0.046	     6.811	     5.906	         0	         0	     0.006	    -0.123	         -2.796	          6.713	         -0.098	          0.807
      1825.61218	     -27.221462	      60.787743	    1344096.534	    1344092.734	     0.096	     2.560	    -0.205	    -0.103	    -0.077	    -0.132	    -2.321	    -0.054	     6.670	     5.760	         0	         0	     0.006	    -0.109	         -2.790	          6.590	         -0.080	          0.830
      1825.61219	     -27.172892	      60.811338	    1344082.549	    1344078.949	     0.089	     2.790	    -0.205	    -0.103	    -0.076	    -0.132	    -2.321	    -0.049	     6.520	     5.618	         0	         0	     0.006	    -0.123	         -2.798	          6.398	         -0.122	          0.780
      1825.61220	     -27.124316	      60.834908	    1344068.578	    1344065.033	     0.083	     2.760	    -0.205	    -0.103	    -0.076	    -0.133	    -2.321	    -0.028	     6.393	     5.493	         0	         0	     0.006	    -0.125	         -2.780	          6.325	         -0.068	          0.832
      1825.61221	     -27.075733	      60.858455	    1344054.621	    1344051.159	     0.068	     2.490	    -0.205	    -0.104	    -0.076	    -0.134	    -2.321	    -0.046	     6.280	     5.367	         0	         0	     0.006	    -0.117	         -2.792	          6.254	         -0.026	          0.887
      1825.61223	     -27.027145	      60.881978	    1344040.677	    1344037.355	     0.072	     2.770	    -0.205	    -0.104	    -0.075	    -0.135	    -2.321	    -0.047	     6.153	     5.238	         0	         0	     0.006	    -0.124	         -2.800	          6.122	         -0.031	          0.884
      1825.61224	     -26.978551	      60.905478	    1344026.747	    1344023.590	     0.082	     2.680	    -0.205	    -0.104	    -0.075	    -0.136	    -2.321	    -0.049	     6.028	     5.120	         0	         0	     0.006	    -0.119	         -2.798	          5.955	         -0.073	          0.835
      1825.61225	     -26.929952	      60.928953	    1344012.830	    1344009.702	     0.079	     2.390	    -0.205	    -0.104	    -0.074	    -0.136	    -2.321	    -0.055	     5.904	     4.990	         0	         0	     0.006	    -0.113	         -2.797	          5.925	          0.021	          0.935
      1825.61226	     -26.881346	      60.952405	    1343998.928	    1343996.006	     0.076	     2.650	    -0.205	    -0.104	    -0.074	    -0.137	    -2.321	    -0.045	     5.723	     4.819	         0	         0	     0.006	    -0.123	         -2.798	          5.720	         -0.003	          0.901
      1825.61227	     -26.832735	      60.975833	    1343985.039	    1343982.334	     0.083	     2.870	    -0.205	    -0.104	    -0.073	    -0.137	    -2.321	    -0.031	     5.528	     4.634	         0	         0	     0.006	    -0.125	         -2.785	          5.490	         -0.038	          0.856
      1825.61228	     -26.784117	      60.999238	    1343971.163	    1343968.602	     0.102	     2.840	    -0.205	    -0.104	    -0.073	    -0.136	    -2.321	    -0.049	     5.338	     4.449	         0	         0	     0.006	    -0.122	         -2.799	          5.360	          0.022	          0.911
      1825.61230	     -26.735494	      61.022619	    1343957.302	    1343954.916	     0.076	     2.420	    -0.206	    -0.104	    -0.072	    -0.137	    -2.320	    -0.041	     5.162	     4.251	         0	         0	     0.006	    -0.113	         -2.781	          5.167	          0.005	          0.916
      1825.61231	     -26.686866	      61.045976	    1343943.455	    1343941.245	     0.062	     2.500	    -0.207	    -0.104	    -0.072	    -0.136	    -2.320	    -0.046	     4.954	     4.044	         0	         0	     0.006	    -0.113	         -2.785	          4.995	          0.041	          0.951
      1825.61232	     -26.638231	      61.069311	    1343929.622	    1343927.636	     0.086	     2.350	    -0.207	    -0.104	    -0.071	    -0.136	    -2.320	    -0.025	     4.736	     3.837	         0	         0	     0.006	    -0.109	         -2.759	          4.745	          0.009	          0.908
      1825.61233	     -26.589591	      61.092622	    1343915.802	    1343914.036	     0.059	     2.220	    -0.208	    -0.104	    -0.071	    -0.136	    -2.320	    -0.047	     4.518	     3.633	         0	         0	     0.006	    -0.109	         -2.781	          4.547	          0.029	          0.914
      1825.61234	     -26.540945	      61.115910	    1343901.997	    1343900.413	     0.061	     2.280	    -0.208	    -0.104	    -0.070	    -0.137	    -2.320	    -0.053	     4.338	     3.448	         0	         0	     0.006	    -0.108	         -2.786	          4.370	          0.032	          0.922
      1825.61236	     -26.492294	      61.139174	    1343888.206	    1343886.803	     0.070	     2.480	    -0.209	    -0.104	    -0.070	    -0.138	    -2.320	    -0.043	     4.209	     3.304	         0	         0	     0.006	    -0.114	         -2.783	          4.186	         -0.023	          0.882
      1825.61237	     -26.443636	      61.162416	    1343874.429	    1343873.054	     0.062	     2.260	    -0.209	    -0.104	    -0.069	    -0.137	    -2.320	    -0.044	     4.124	     3.202	         0	         0	     0.006	    -0.104	         -2.772	          4.147	          0.023	          0.945
      1825.61238	     -26.394973	      61.185634	    1343860.666	    1343859.379	     0.060	     2.230	    -0.210	    -0.105	    -0.069	    -0.137	    -2.320	    -0.037	     4.057	     3.141	         0	         0	     0.006	    -0.108	         -2.770	          4.057	          0.000	          0.916
      1825.61239	     -26.346305	      61.208830	    1343846.917	    1343845.599	     0.084	     2.370	    -0.210	    -0.105	    -0.068	    -0.137	    -2.320	    -0.046	     4.037	     3.116	         0	         0	     0.006	    -0.114	         -2.784	          4.102	          0.065	          0.986
      1825.61240	     -26.297631	      61.232003	    1343833.183	    1343831.875	     0.050	     2.320	    -0.211	    -0.105	    -0.068	    -0.137	    -2.320	    -0.057	     4.011	     3.091	         0	         0	     0.006	    -0.110	         -2.791	          4.099	          0.088	          1.008
      1825.61241	     -26.248951	      61.255153	    1343819.463	    1343818.345	     0.073	     2.690	    -0.211	    -0.105	    -0.067	    -0.137	    -2.319	    -0.037	     3.939	     3.010	         0	         0	     0.006	    -0.124	         -2.783	          3.901	         -0.038	          0.891
      1825.61243	     -26.200265	      61.278280	    1343805.757	    1343804.759	     0.089	     2.400	    -0.211	    -0.105	    -0.067	    -0.136	    -2.319	    -0.038	     3.795	     2.875	         0	         0	     0.006	    -0.114	         -2.773	          3.771	         -0.024	          0.896
      1825.61244	     -26.151574	      61.301384	    1343792.066	    1343791.184	     0.135	     2.330	    -0.212	    -0.105	    -0.067	    -0.135	    -2.319	    -0.058	     3.622	     2.709	         0	         0	     0.006	    -0.112	         -2.790	          3.672	          0.050	          0.963
      1825.61245	     -26.102878	      61.324466	    1343778.389	    1343777.712	     0.079	     2.440	    -0.212	    -0.105	    -0.066	    -0.134	    -2.319	    -0.052	     3.461	     2.544	         0	         0	     0.005	    -0.116	         -2.787	          3.464	          0.003	          0.920
      1825.61246	     -26.054176	      61.347525	    1343764.727	    1343764.208	     0.094	     2.580	    -0.212	    -0.105	    -0.066	    -0.133	    -2.319	    -0.043	     3.322	     2.402	         0	         0	     0.005	    -0.118	         -2.779	          3.298	         -0.024	          0.896
      1825.61247	     -26.005468	      61.370562	    1343751.080	    1343750.668	     0.089	     2.550	    -0.213	    -0.105	    -0.065	    -0.130	    -2.319	    -0.042	     3.205	     2.280	         0	         0	     0.005	    -0.108	         -2.764	          3.176	         -0.029	          0.896
      1825.61248	     -25.956755	      61.393576	    1343737.447	    1343737.141	     0.069	     2.460	    -0.213	    -0.105	    -0.065	    -0.129	    -2.319	    -0.057	     3.101	     2.180	         0	         0	     0.005	    -0.111	         -2.781	          3.087	         -0.014	          0.907
      1825.61250	     -25.908036	      61.416568	    1343723.828	    1343723.651	     0.111	     2.760	    -0.213	    -0.105	    -0.064	    -0.128	    -2.319	    -0.025	     3.028	     2.121	         0	         0	     0.005	    -0.120	         -2.756	          2.933	         -0.095	          0.812
      1825.61251	     -25.859312	      61.439538	    1343710.225	    1343710.020	     0.094	     2.650	    -0.213	    -0.105	    -0.064	    -0.126	    -2.319	    -0.046	     2.992	     2.089	         0	         0	     0.005	    -0.110	         -2.765	          2.970	         -0.022	          0.881
