 Satellite:           Jason-1
 Date of filtering:   10-May-2015, 19:56:15
 Original file: 	  Jason-1\Jason-1_ASCII\110\110_005tu_jason1.00_ASCII.txt 
 Filters configuration: 	         0 and          0 
 
            jday	           glat	           glon	           hsat	           ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb	
      1825.68309	     -54.613908	       9.688245	    1353069.650	    1353046.886	     0.072	     2.070	     0.258	    -0.057	     0.279	    -0.075	    -2.234	    -0.036	    24.677	    26.045	         0	         0	     0.008	    -0.101	
      1825.68310	     -54.575068	       9.749317	    1353056.976	    1353034.150	     0.059	     1.830	     0.259	    -0.057	     0.278	    -0.073	    -2.235	    -0.035	    24.752	    26.112	         0	         0	     0.008	    -0.093	
      1825.68311	     -54.536193	       9.810266	    1353044.284	    1353021.352	     0.088	     2.240	     0.260	    -0.057	     0.276	    -0.074	    -2.235	    -0.023	    24.822	    26.175	         0	         0	     0.008	    -0.110	
      1825.68312	     -54.497282	       9.871091	    1353031.576	    1353008.612	     0.060	     1.800	     0.260	    -0.057	     0.275	    -0.074	    -2.235	    -0.022	    24.888	    26.233	         0	         0	     0.008	    -0.092	
      1825.68313	     -54.458336	       9.931792	    1353018.849	    1352995.811	     0.066	     2.000	     0.261	    -0.057	     0.274	    -0.074	    -2.236	    -0.035	    24.954	    26.302	         0	         0	     0.008	    -0.098	
      1825.68314	     -54.419355	       9.992370	    1353006.106	    1352982.951	     0.066	     2.040	     0.262	    -0.057	     0.272	    -0.075	    -2.236	    -0.049	    25.036	    26.386	         0	         0	     0.008	    -0.101	
      1825.68316	     -54.380339	      10.052826	    1352993.346	    1352970.122	     0.069	     2.030	     0.262	    -0.057	     0.271	    -0.075	    -2.236	    -0.024	    25.129	    26.475	         0	         0	     0.008	    -0.102	
      1825.68317	     -54.341288	      10.113159	    1352980.568	    1352957.246	     0.076	     2.060	     0.263	    -0.057	     0.269	    -0.076	    -2.236	    -0.038	    25.214	    26.566	         0	         0	     0.008	    -0.101	
      1825.68318	     -54.302202	      10.173370	    1352967.773	    1352944.450	     0.069	     2.320	     0.263	    -0.057	     0.268	    -0.076	    -2.237	    -0.032	    25.304	    26.659	         0	         0	     0.008	    -0.112	
      1825.68319	     -54.263082	      10.233458	    1352954.961	    1352931.469	     0.089	     2.040	     0.264	    -0.057	     0.267	    -0.076	    -2.237	    -0.038	    25.401	    26.749	         0	         0	     0.008	    -0.102	
      1825.68320	     -54.223927	      10.293426	    1352942.132	    1352918.608	     0.086	     2.230	     0.265	    -0.058	     0.265	    -0.077	    -2.237	    -0.050	    25.494	    26.847	         0	         0	     0.008	    -0.110	
      1825.68322	     -54.184737	      10.353271	    1352929.286	    1352905.604	     0.056	     2.010	     0.265	    -0.058	     0.263	    -0.075	    -2.238	    -0.042	    25.628	    26.974	         0	         0	     0.008	    -0.100	
      1825.68323	     -54.145514	      10.412996	    1352916.423	    1352892.540	     0.090	     1.920	     0.266	    -0.058	     0.262	    -0.077	    -2.238	    -0.039	    25.769	    27.128	         0	         0	     0.008	    -0.097	
      1825.68324	     -54.106256	      10.472600	    1352903.543	    1352879.529	     0.070	     2.090	     0.267	    -0.058	     0.260	    -0.076	    -2.239	    -0.017	    25.931	    27.278	         0	         0	     0.008	    -0.104	
      1825.68325	     -54.066964	      10.532084	    1352890.647	    1352866.473	     0.066	     1.830	     0.268	    -0.058	     0.259	    -0.077	    -2.239	    -0.015	    26.063	    27.418	         0	         0	     0.008	    -0.094	
      1825.68326	     -54.027638	      10.591448	    1352877.733	    1352853.391	     0.078	     2.000	     0.268	    -0.058	     0.257	    -0.077	    -2.239	    -0.041	    26.201	    27.553	         0	         0	     0.008	    -0.101	
      1825.68327	     -53.988279	      10.650692	    1352864.803	    1352840.380	     0.071	     2.030	     0.269	    -0.058	     0.256	    -0.077	    -2.240	    -0.018	    26.345	    27.675	         0	         0	     0.008	    -0.102	
      1825.68329	     -53.948885	      10.709816	    1352851.856	    1352827.302	     0.068	     2.120	     0.270	    -0.058	     0.254	    -0.077	    -2.240	    -0.038	    26.446	    27.768	         0	         0	     0.008	    -0.106	
      1825.68330	     -53.909458	      10.768821	    1352838.892	    1352814.300	     0.074	     2.060	     0.271	    -0.058	     0.253	    -0.077	    -2.240	    -0.024	    26.515	    27.836	         0	         0	     0.008	    -0.103	
      1825.68331	     -53.869998	      10.827707	    1352825.912	    1352801.266	     0.079	     2.260	     0.271	    -0.058	     0.251	    -0.078	    -2.241	    -0.029	    26.578	    27.895	         0	         0	     0.008	    -0.111	
      1825.68332	     -53.830504	      10.886474	    1352812.915	    1352788.198	     0.092	     2.210	     0.272	    -0.058	     0.249	    -0.078	    -2.241	    -0.029	    26.647	    27.958	         0	         0	     0.008	    -0.108	
      1825.68333	     -53.790976	      10.945123	    1352799.902	    1352775.026	     0.062	     2.030	     0.273	    -0.058	     0.248	    -0.078	    -2.242	    -0.046	    26.712	    28.031	         0	         0	     0.008	    -0.102	
      1825.68334	     -53.751416	      11.003654	    1352786.872	    1352761.981	     0.066	     1.930	     0.274	    -0.058	     0.246	    -0.078	    -2.242	    -0.044	    26.791	    28.113	         0	         0	     0.008	    -0.098	
      1825.68336	     -53.711823	      11.062068	    1352773.826	    1352748.823	     0.056	     2.170	     0.274	    -0.058	     0.244	    -0.078	    -2.242	    -0.042	    26.882	    28.201	         0	         0	     0.008	    -0.107	
      1825.68337	     -53.672196	      11.120364	    1352760.763	    1352735.643	     0.085	     2.240	     0.275	    -0.058	     0.243	    -0.078	    -2.243	    -0.034	    26.993	    28.297	         0	         0	     0.008	    -0.111	
      1825.68338	     -53.632537	      11.178542	    1352747.683	    1352722.465	     0.087	     2.070	     0.276	    -0.058	     0.241	    -0.078	    -2.243	    -0.033	    27.105	    28.388	         0	         0	     0.008	    -0.104	
      1825.68339	     -53.592845	      11.236604	    1352734.588	    1352709.333	     0.073	     2.280	     0.277	    -0.058	     0.239	    -0.078	    -2.243	    -0.019	    27.182	    28.462	         0	         0	     0.008	    -0.113	
      1825.68340	     -53.553120	      11.294549	    1352721.476	    1352696.093	     0.071	     2.150	     0.278	    -0.058	     0.238	    -0.079	    -2.244	    -0.045	    27.264	    28.541	         0	         0	     0.008	    -0.107	
      1825.68342	     -53.513362	      11.352378	    1352708.348	    1352682.856	     0.091	     2.130	     0.279	    -0.059	     0.236	    -0.078	    -2.244	    -0.029	    27.371	    28.636	         0	         0	     0.008	    -0.107	
      1825.68343	     -53.473573	      11.410091	    1352695.204	    1352669.667	     0.063	     2.320	     0.279	    -0.059	     0.234	    -0.078	    -2.245	    -0.044	    27.427	    28.703	         0	         0	     0.008	    -0.114	
      1825.68344	     -53.433750	      11.467688	    1352682.044	    1352656.506	     0.079	     2.140	     0.280	    -0.059	     0.233	    -0.078	    -2.245	    -0.033	    27.451	    28.721	         0	         0	     0.008	    -0.106	
      1825.68345	     -53.393896	      11.525170	    1352668.867	    1352643.304	     0.085	     2.140	     0.281	    -0.059	     0.231	    -0.078	    -2.245	    -0.050	    27.472	    28.749	         0	         0	     0.008	    -0.107	
      1825.68346	     -53.354010	      11.582536	    1352655.675	    1352630.000	     0.056	     2.130	     0.281	    -0.059	     0.229	    -0.078	    -2.246	    -0.042	    27.549	    28.821	         0	         0	     0.008	    -0.107	
      1825.68347	     -53.314091	      11.639788	    1352642.466	    1352616.723	     0.056	     2.140	     0.282	    -0.059	     0.228	    -0.078	    -2.246	    -0.047	    27.645	    28.895	         0	         0	     0.008	    -0.107	
      1825.68349	     -53.274141	      11.696925	    1352629.242	    1352603.437	     0.057	     2.230	     0.283	    -0.059	     0.226	    -0.078	    -2.247	    -0.043	    27.694	    28.945	         0	         0	     0.008	    -0.110	
      1825.68350	     -53.234158	      11.753948	    1352616.001	    1352590.192	     0.088	     2.260	     0.284	    -0.059	     0.224	    -0.078	    -2.247	    -0.023	    27.723	    28.976	         0	         0	     0.008	    -0.112	
      1825.68351	     -53.194144	      11.810857	    1352602.745	    1352576.923	     0.087	     2.440	     0.285	    -0.059	     0.222	    -0.078	    -2.247	    -0.034	    27.739	    28.980	         0	         0	     0.008	    -0.118	
      1825.68352	     -53.154099	      11.867652	    1352589.473	    1352563.657	     0.076	     2.370	     0.286	    -0.059	     0.221	    -0.078	    -2.248	    -0.028	    27.744	    28.962	         0	         0	     0.008	    -0.115	
      1825.68353	     -53.114022	      11.924334	    1352576.185	    1352550.370	     0.093	     2.160	     0.286	    -0.059	     0.219	    -0.078	    -2.248	    -0.037	    27.751	    28.964	         0	         0	     0.008	    -0.108	
      1825.68355	     -53.073913	      11.980903	    1352562.881	    1352537.050	     0.077	     2.200	     0.287	    -0.059	     0.217	    -0.079	    -2.249	    -0.027	    27.771	    28.998	         0	         0	     0.008	    -0.109	
      1825.68356	     -53.033774	      12.037359	    1352549.562	    1352523.628	     0.085	     2.090	     0.287	    -0.059	     0.215	    -0.077	    -2.249	    -0.042	    27.843	    29.063	         0	         0	     0.008	    -0.105	
      1825.68357	     -52.993603	      12.093702	    1352536.227	    1352510.157	     0.056	     2.120	     0.287	    -0.059	     0.214	    -0.079	    -2.249	    -0.031	    27.985	    29.203	         0	         0	     0.008	    -0.106	
      1825.68358	     -52.953401	      12.149934	    1352522.876	    1352496.635	     0.067	     2.300	     0.288	    -0.059	     0.212	    -0.078	    -2.250	    -0.041	    28.185	    29.427	         0	         0	     0.008	    -0.113	
      1825.68359	     -52.913167	      12.206053	    1352509.510	    1352483.042	     0.080	     2.360	     0.289	    -0.059	     0.210	    -0.079	    -2.250	    -0.023	    28.411	    29.662	         0	         0	     0.008	    -0.114	
      1825.68360	     -52.872903	      12.262060	    1352496.128	    1352469.515	     0.051	     2.300	     0.290	    -0.059	     0.208	    -0.079	    -2.251	    -0.037	    28.571	    29.823	         0	         0	     0.008	    -0.114	
      1825.68362	     -52.832609	      12.317956	    1352482.731	    1352455.971	     0.065	     2.240	     0.291	    -0.060	     0.207	    -0.080	    -2.251	    -0.036	    28.694	    29.896	         0	         0	     0.008	    -0.112	
      1825.68363	     -52.792283	      12.373741	    1352469.318	    1352442.571	     0.059	     2.370	     0.292	    -0.060	     0.205	    -0.081	    -2.251	    -0.032	    28.728	    29.900	         0	         0	     0.008	    -0.117	
      1825.68364	     -52.751927	      12.429416	    1352455.890	    1352429.169	     0.092	     2.390	     0.293	    -0.060	     0.203	    -0.080	    -2.252	    -0.032	    28.679	    29.842	         0	         0	     0.008	    -0.117	
      1825.68365	     -52.711541	      12.484979	    1352442.447	    1352415.812	     0.100	     2.410	     0.294	    -0.060	     0.201	    -0.081	    -2.252	    -0.030	    28.572	    29.730	         0	         0	     0.008	    -0.118	
      1825.68366	     -52.671124	      12.540433	    1352428.988	    1352402.506	     0.085	     2.600	     0.295	    -0.060	     0.200	    -0.081	    -2.253	    -0.031	    28.465	    29.606	         0	         0	     0.008	    -0.125	
      1825.68368	     -52.630676	      12.595776	    1352415.515	    1352389.083	     0.036	     2.340	     0.296	    -0.060	     0.198	    -0.082	    -2.253	    -0.038	    28.366	    29.516	         0	         0	     0.008	    -0.115	
      1825.68369	     -52.590199	      12.651010	    1352402.026	    1352375.655	     0.079	     2.300	     0.297	    -0.060	     0.196	    -0.080	    -2.254	    -0.027	    28.331	    29.486	         0	         0	     0.008	    -0.114	
      1825.68370	     -52.549691	      12.706134	    1352388.521	    1352362.151	     0.068	     2.450	     0.297	    -0.060	     0.194	    -0.083	    -2.254	    -0.025	    28.351	    29.519	         0	         0	     0.008	    -0.120	
      1825.68371	     -52.509154	      12.761149	    1352375.002	    1352348.534	     0.080	     2.470	     0.298	    -0.060	     0.192	    -0.081	    -2.254	    -0.008	    28.455	    29.614	         0	         0	     0.008	    -0.121	
      1825.68372	     -52.468586	      12.816056	    1352361.468	    1352334.836	     0.087	     2.370	     0.299	    -0.060	     0.191	    -0.081	    -2.255	    -0.031	    28.609	    29.781	         0	         0	     0.008	    -0.117	
      1825.68373	     -52.427989	      12.870853	    1352347.918	    1352321.000	     0.047	     2.210	     0.300	    -0.060	     0.189	    -0.081	    -2.255	    -0.040	    28.869	    30.035	         0	         0	     0.008	    -0.110	
      1825.68375	     -52.387362	      12.925543	    1352334.354	    1352307.138	     0.087	     2.450	     0.301	    -0.060	     0.187	    -0.081	    -2.256	    -0.020	    29.210	    30.368	         0	         0	     0.008	    -0.120	
      1825.68376	     -52.346706	      12.980124	    1352320.775	    1352293.100	     0.090	     2.180	     0.302	    -0.060	     0.185	    -0.083	    -2.256	    -0.035	    29.615	    30.750	         0	         0	     0.008	    -0.109	
      1825.68377	     -52.306019	      13.034598	    1352307.181	    1352279.144	     0.113	     2.440	     0.303	    -0.060	     0.183	    -0.083	    -2.256	    -0.046	    29.994	    31.109	         0	         0	     0.008	    -0.120	
      1825.68378	     -52.265304	      13.088964	    1352293.572	    1352265.307	     0.101	     2.460	     0.303	    -0.060	     0.182	    -0.083	    -2.257	    -0.030	    30.252	    31.335	         0	         0	     0.008	    -0.120	
      1825.68379	     -52.224559	      13.143223	    1352279.948	    1352251.610	     0.074	     2.370	     0.304	    -0.060	     0.180	    -0.082	    -2.257	    -0.027	    30.307	    31.397	         0	         0	     0.008	    -0.117	
      1825.68381	     -52.183785	      13.197375	    1352266.310	    1352238.036	     0.092	     2.520	     0.305	    -0.060	     0.178	    -0.082	    -2.258	    -0.020	    30.300	    31.406	         0	         0	     0.008	    -0.123	
      1825.68382	     -52.142981	      13.251421	    1352252.657	    1352224.272	     0.072	     2.500	     0.305	    -0.061	     0.176	    -0.082	    -2.258	    -0.034	    30.372	    31.468	         0	         0	     0.008	    -0.122	
      1825.68383	     -52.102149	      13.305360	    1352238.989	    1352210.401	     0.058	     2.380	     0.306	    -0.061	     0.174	    -0.082	    -2.259	    -0.031	    30.528	    31.618	         0	         0	     0.008	    -0.117	
      1825.68384	     -52.061288	      13.359193	    1352225.307	    1352196.533	     0.079	     2.400	     0.307	    -0.061	     0.172	    -0.082	    -2.259	    -0.036	    30.731	    31.813	         0	         0	     0.008	    -0.118	
      1825.68385	     -52.020398	      13.412920	    1352211.610	    1352182.660	     0.119	     2.630	     0.307	    -0.061	     0.171	    -0.081	    -2.259	    -0.042	    30.918	    32.006	         0	         0	     0.008	    -0.127	
      1825.68386	     -51.979479	      13.466542	    1352197.899	    1352168.810	     0.075	     2.520	     0.308	    -0.061	     0.169	    -0.081	    -2.260	    -0.028	    31.110	    32.183	         0	         0	     0.008	    -0.123	
      1825.68388	     -51.938531	      13.520059	    1352184.173	    1352154.904	     0.058	     2.640	     0.309	    -0.061	     0.167	    -0.080	    -2.260	    -0.043	    31.272	    32.331	         0	         0	     0.008	    -0.127	
      1825.68391	     -51.815517	      13.679979	    1352142.909	    1352113.393	     0.064	     2.430	     0.313	    -0.061	     0.162	    -0.079	    -2.261	    -0.019	    31.506	    32.531	         0	         0	     0.008	    -0.119	
      1825.68392	     -51.774455	      13.733078	    1352129.126	    1352099.664	     0.045	     2.440	     0.314	    -0.061	     0.160	    -0.078	    -2.262	    -0.033	    31.458	    32.494	         0	         0	     0.008	    -0.119	
      1825.68393	     -51.733366	      13.786072	    1352115.329	    1352085.974	     0.063	     2.510	     0.315	    -0.061	     0.158	    -0.077	    -2.262	    -0.032	    31.368	    32.416	         0	         0	     0.008	    -0.122	
      1825.68395	     -51.692248	      13.838963	    1352101.517	    1352072.265	     0.084	     2.770	     0.316	    -0.061	     0.157	    -0.076	    -2.263	    -0.014	    31.276	    32.319	         0	         0	     0.008	    -0.132	
      1825.68396	     -51.651102	      13.891750	    1352087.691	    1352058.487	     0.083	     2.510	     0.317	    -0.061	     0.155	    -0.076	    -2.263	    -0.028	    31.193	    32.233	         0	         0	     0.008	    -0.122	
      1825.68397	     -51.609928	      13.944434	    1352073.852	    1352044.675	     0.112	     2.570	     0.319	    -0.061	     0.153	    -0.076	    -2.263	    -0.047	    31.142	    32.175	         0	         0	     0.008	    -0.124	
      1825.68398	     -51.568727	      13.997016	    1352059.998	    1352030.871	     0.065	     2.630	     0.320	    -0.061	     0.152	    -0.076	    -2.264	    -0.039	    31.122	    32.148	         0	         0	     0.008	    -0.127	
      1825.68399	     -51.527497	      14.049495	    1352046.130	    1352017.010	     0.077	     2.500	     0.321	    -0.061	     0.150	    -0.074	    -2.264	    -0.029	    31.111	    32.129	         0	         0	     0.008	    -0.122	
      1825.68401	     -51.486240	      14.101871	    1352032.249	    1352003.190	     0.076	     2.590	     0.322	    -0.061	     0.148	    -0.074	    -2.265	    -0.023	    31.075	    32.086	         0	         0	     0.008	    -0.125	
      1825.68402	     -51.444956	      14.154146	    1352018.353	    1351989.343	     0.111	     2.470	     0.323	    -0.062	     0.147	    -0.074	    -2.265	    -0.027	    31.025	    32.021	         0	         0	     0.008	    -0.120	
      1825.68403	     -51.403643	      14.206319	    1352004.444	    1351975.536	     0.084	     2.510	     0.324	    -0.062	     0.145	    -0.074	    -2.265	    -0.034	    30.935	    31.922	         0	         0	     0.008	    -0.121	
      1825.68404	     -51.362304	      14.258390	    1351990.520	    1351961.738	     0.080	     2.630	     0.325	    -0.062	     0.144	    -0.073	    -2.266	    -0.017	    30.798	    31.785	         0	         0	     0.008	    -0.126	
      1825.68405	     -51.320937	      14.310361	    1351976.584	    1351947.967	     0.073	     2.600	     0.325	    -0.062	     0.142	    -0.072	    -2.266	    -0.032	    30.676	    31.648	         0	         0	     0.008	    -0.125	
      1825.68406	     -51.279543	      14.362230	    1351962.633	    1351934.053	     0.097	     2.600	     0.326	    -0.062	     0.141	    -0.072	    -2.266	    -0.046	    30.574	    31.540	         0	         0	     0.008	    -0.125	
      1825.68408	     -51.238121	      14.413998	    1351948.669	    1351920.206	     0.103	     2.670	     0.326	    -0.062	     0.139	    -0.073	    -2.267	    -0.033	    30.497	    31.453	         0	         0	     0.008	    -0.126	
      1825.68409	     -51.196673	      14.465667	    1351934.691	    1351906.316	     0.084	     2.420	     0.327	    -0.062	     0.137	    -0.071	    -2.267	    -0.028	    30.425	    31.367	         0	         0	     0.008	    -0.118	
      1825.68410	     -51.155197	      14.517235	    1351920.699	    1351892.410	     0.067	     2.610	     0.328	    -0.062	     0.136	    -0.072	    -2.268	    -0.032	    30.359	    31.288	         0	         0	     0.008	    -0.125	
      1825.68411	     -51.113695	      14.568703	    1351906.695	    1351878.452	     0.064	     2.520	     0.329	    -0.062	     0.134	    -0.070	    -2.268	    -0.009	    30.285	    31.209	         0	         0	     0.008	    -0.121	
      1825.68412	     -51.072166	      14.620071	    1351892.676	    1351864.468	     0.097	     2.470	     0.330	    -0.062	     0.133	    -0.071	    -2.268	    -0.040	    30.212	    31.137	         0	         0	     0.008	    -0.119	
      1825.68414	     -51.030610	      14.671340	    1351878.644	    1351850.523	     0.082	     3.000	     0.330	    -0.062	     0.131	    -0.071	    -2.269	    -0.009	    30.185	    31.092	         0	         0	     0.008	    -0.139	
      1825.68415	     -50.989028	      14.722510	    1351864.599	    1351836.424	     0.061	     2.660	     0.331	    -0.062	     0.130	    -0.070	    -2.269	    -0.044	    30.194	    31.097	         0	         0	     0.008	    -0.126	
      1825.68416	     -50.947419	      14.773582	    1351850.541	    1351822.353	     0.093	     2.840	     0.332	    -0.062	     0.128	    -0.071	    -2.269	    -0.033	    30.248	    31.137	         0	         0	     0.008	    -0.134	
      1825.68417	     -50.905783	      14.824554	    1351836.469	    1351808.160	     0.073	     2.640	     0.333	    -0.062	     0.126	    -0.069	    -2.270	    -0.040	    30.316	    31.193	         0	         0	     0.008	    -0.127	
      1825.68418	     -50.864121	      14.875429	    1351822.384	    1351794.061	     0.094	     2.590	     0.333	    -0.062	     0.125	    -0.070	    -2.270	    -0.043	    30.379	    31.251	         0	         0	     0.008	    -0.125	
      1825.68419	     -50.822433	      14.926205	    1351808.286	    1351779.931	     0.081	     2.950	     0.334	    -0.062	     0.123	    -0.068	    -2.270	    -0.011	    30.452	    31.301	         0	         0	     0.008	    -0.138	
      1825.68421	     -50.780719	      14.976883	    1351794.175	    1351765.728	     0.059	     2.830	     0.334	    -0.063	     0.122	    -0.069	    -2.271	    -0.011	    30.506	    31.339	         0	         0	     0.008	    -0.134	
      1825.68422	     -50.738978	      15.027464	    1351780.051	    1351751.554	     0.061	     2.830	     0.334	    -0.063	     0.120	    -0.068	    -2.271	    -0.030	    30.526	    31.349	         0	         0	     0.008	    -0.134	
      1825.68423	     -50.697212	      15.077948	    1351765.913	    1351737.424	     0.054	     2.730	     0.335	    -0.063	     0.119	    -0.068	    -2.271	    -0.033	    30.512	    31.322	         0	         0	     0.008	    -0.130	
      1825.68424	     -50.655419	      15.128334	    1351751.763	    1351723.317	     0.063	     2.860	     0.336	    -0.063	     0.117	    -0.067	    -2.272	    -0.025	    30.478	    31.279	         0	         0	     0.008	    -0.134	
      1825.68425	     -50.613601	      15.178624	    1351737.600	    1351709.208	     0.075	     2.960	     0.336	    -0.063	     0.116	    -0.067	    -2.272	    -0.024	    30.454	    31.247	         0	         0	     0.008	    -0.139	
      1825.68427	     -50.571757	      15.228817	    1351723.424	    1351694.978	     0.089	     2.630	     0.337	    -0.063	     0.114	    -0.067	    -2.273	    -0.039	    30.442	    31.228	         0	         0	     0.008	    -0.125	
      1825.68428	     -50.529887	      15.278914	    1351709.235	    1351680.759	     0.085	     2.570	     0.337	    -0.063	     0.113	    -0.066	    -2.273	    -0.028	    30.452	    31.222	         0	         0	     0.008	    -0.124	
      1825.68429	     -50.487991	      15.328915	    1351695.033	    1351666.567	     0.053	     2.850	     0.338	    -0.063	     0.112	    -0.067	    -2.273	    -0.029	    30.490	    31.240	         0	         0	     0.008	    -0.135	
      1825.68430	     -50.446070	      15.378821	    1351680.819	    1351652.297	     0.072	     2.590	     0.338	    -0.063	     0.110	    -0.066	    -2.274	    -0.013	    30.525	    31.261	         0	         0	     0.008	    -0.125	
      1825.68431	     -50.404124	      15.428630	    1351666.592	    1351637.984	     0.095	     2.780	     0.338	    -0.063	     0.109	    -0.067	    -2.274	    -0.020	    30.547	    31.268	         0	         0	     0.008	    -0.132	
      1825.68432	     -50.362152	      15.478345	    1351652.352	    1351623.758	     0.056	     2.780	     0.338	    -0.063	     0.107	    -0.067	    -2.274	    -0.038	    30.566	    31.271	         0	         0	     0.008	    -0.130	
      1825.68434	     -50.320154	      15.527964	    1351638.100	    1351609.518	     0.065	     2.850	     0.338	    -0.063	     0.106	    -0.067	    -2.274	     0.000	    30.580	    31.279	         0	         0	     0.008	    -0.134	
      1825.68435	     -50.278132	      15.577489	    1351623.835	    1351595.161	     0.100	     2.580	     0.338	    -0.063	     0.105	    -0.068	    -2.275	    -0.018	    30.590	    31.271	         0	         0	     0.008	    -0.124	
      1825.68436	     -50.236084	      15.626920	    1351609.557	    1351580.916	     0.077	     2.840	     0.338	    -0.063	     0.104	    -0.067	    -2.275	    -0.020	    30.563	    31.229	         0	         0	     0.008	    -0.135	
      1825.68437	     -50.194011	      15.676256	    1351595.268	    1351566.676	     0.086	     2.750	     0.338	    -0.063	     0.102	    -0.066	    -2.275	    -0.023	    30.524	    31.173	         0	         0	     0.008	    -0.131	
      1825.68438	     -50.151914	      15.725498	    1351580.965	    1351552.401	     0.082	     2.840	     0.338	    -0.063	     0.101	    -0.066	    -2.276	    -0.028	    30.473	    31.129	         0	         0	     0.008	    -0.135	
      1825.68440	     -50.109791	      15.774646	    1351566.651	    1351538.105	     0.070	     2.880	     0.338	    -0.064	     0.100	    -0.066	    -2.276	    -0.047	    30.443	    31.098	         0	         0	     0.008	    -0.135	
      1825.68441	     -50.067643	      15.823701	    1351552.324	    1351523.790	     0.078	     2.900	     0.338	    -0.064	     0.099	    -0.067	    -2.276	    -0.030	    30.417	    31.062	         0	         0	     0.008	    -0.137	
      1825.68442	     -50.025471	      15.872663	    1351537.985	    1351509.465	     0.071	     2.810	     0.338	    -0.064	     0.098	    -0.066	    -2.277	    -0.034	    30.381	    31.002	         0	         0	     0.008	    -0.133	
      1825.68443	     -49.983274	      15.921531	    1351523.634	    1351495.207	     0.082	     2.900	     0.338	    -0.064	     0.096	    -0.065	    -2.277	    -0.019	    30.327	    30.929	         0	         0	     0.008	    -0.136	
      1825.68444	     -49.941053	      15.970307	    1351509.270	    1351480.864	     0.095	     2.790	     0.338	    -0.064	     0.095	    -0.065	    -2.277	    -0.028	    30.267	    30.873	         0	         0	     0.008	    -0.132	
      1825.68445	     -49.898807	      16.018991	    1351494.895	    1351466.515	     0.083	     2.900	     0.339	    -0.064	     0.094	    -0.065	    -2.277	    -0.025	    30.242	    30.847	         0	         0	     0.008	    -0.136	
      1825.68447	     -49.856536	      16.067582	    1351480.507	    1351452.177	     0.106	     3.210	     0.339	    -0.064	     0.093	    -0.065	    -2.278	    -0.017	    30.240	    30.828	         0	         0	     0.008	    -0.147	
      1825.68448	     -49.814241	      16.116081	    1351466.108	    1351437.756	     0.092	     2.840	     0.340	    -0.064	     0.092	    -0.065	    -2.278	    -0.009	    30.207	    30.792	         0	         0	     0.008	    -0.135	
      1825.68449	     -49.771922	      16.164488	    1351451.696	    1351423.426	     0.080	     2.920	     0.340	    -0.064	     0.091	    -0.065	    -2.278	    -0.037	    30.166	    30.742	         0	         0	     0.008	    -0.138	
      1825.68450	     -49.729579	      16.212804	    1351437.273	    1351408.990	     0.083	     2.910	     0.341	    -0.064	     0.090	    -0.064	    -2.278	    -0.059	    30.159	    30.716	         0	         0	     0.008	    -0.136	
      1825.68451	     -49.687211	      16.261029	    1351422.837	    1351394.539	     0.089	     3.110	     0.341	    -0.064	     0.089	    -0.064	    -2.279	    -0.028	    30.188	    30.738	         0	         0	     0.008	    -0.144	
      1825.68452	     -49.644820	      16.309162	    1351408.390	    1351380.054	     0.082	     3.070	     0.342	    -0.064	     0.088	    -0.064	    -2.279	    -0.043	    30.234	    30.791	         0	         0	     0.008	    -0.143	
      1825.68454	     -49.602404	      16.357205	    1351393.932	    1351365.502	     0.057	     3.100	     0.342	    -0.064	     0.087	    -0.063	    -2.279	    -0.024	    30.279	    30.834	         0	         0	     0.008	    -0.144	
      1825.68455	     -49.559965	      16.405158	    1351379.461	    1351350.986	     0.045	     2.770	     0.343	    -0.064	     0.086	    -0.063	    -2.279	    -0.040	    30.309	    30.846	         0	         0	     0.008	    -0.132	
      1825.68456	     -49.517501	      16.453020	    1351364.979	    1351336.564	     0.054	     2.950	     0.344	    -0.064	     0.084	    -0.063	    -2.280	    -0.029	    30.306	    30.834	         0	         0	     0.008	    -0.138	
      1825.68457	     -49.475014	      16.500792	    1351350.485	    1351322.022	     0.104	     2.870	     0.344	    -0.065	     0.083	    -0.062	    -2.280	    -0.057	    30.292	    30.816	         0	         0	     0.008	    -0.134	
      1825.68458	     -49.432503	      16.548474	    1351335.980	    1351307.611	     0.100	     3.330	     0.345	    -0.065	     0.082	    -0.062	    -2.280	    -0.035	    30.292	    30.803	         0	         0	     0.008	    -0.150	
      1825.68460	     -49.389969	      16.596066	    1351321.463	    1351292.989	     0.087	     3.070	     0.345	    -0.065	     0.081	    -0.063	    -2.280	    -0.033	    30.318	    30.810	         0	         0	     0.008	    -0.142	
      1825.68461	     -49.347411	      16.643569	    1351306.935	    1351278.441	     0.084	     3.040	     0.346	    -0.065	     0.080	    -0.063	    -2.281	    -0.034	    30.356	    30.843	         0	         0	     0.008	    -0.140	
      1825.68462	     -49.304830	      16.690984	    1351292.395	    1351263.872	     0.085	     3.110	     0.346	    -0.065	     0.079	    -0.063	    -2.281	    -0.029	    30.407	    30.895	         0	         0	     0.008	    -0.142	
      1825.68463	     -49.262225	      16.738309	    1351277.844	    1351249.254	     0.070	     3.220	     0.347	    -0.065	     0.078	    -0.062	    -2.281	    -0.034	    30.445	    30.928	         0	         0	     0.008	    -0.142	
